size,clauses,kappa,time_encoding,time_iteration,tot_time,memory (MB),formula
5,14,1,0.04695439338684082,0.1158437728881836,0.16279816627502441,1.1392602920532227,[(x_1 v -x_4 v -x_0) ^ (x_4 v x_2 v -x_3) ^ (x_2 v -x_0) ^ (x_1 v -x_4 v -x_2) ^ (x_0 v x_4 v x_2) ^ (x_3 v x_2 v -x_0) ^ (-x_4 v -x_0) ^ (-x_1 v -x_3 v -x_0) ^ (x_0 v -x_2 v -x_3) ^ (x_1 v -x_4) ^ (x_0 v x_2) ^ (x_3 v x_1 v x_2) ^ (-x_1 v -x_2 v x_3) ^ (x_3 v -x_4 v -x_2)]
5,13,6,0.23938965797424316,inf,inf,5.186056137084961,[(-x_1 v -x_2) ^ (x_2 v -x_0) ^ (x_3 v -x_0) ^ (-x_4 v x_2 v -x_0) ^ (x_0 v -x_1 v x_2) ^ (-x_0 v -x_4 v -x_3) ^ (-x_1 v x_4 v -x_3) ^ (x_4 v -x_0) ^ (x_0 v -x_1 v -x_3) ^ (x_3 v x_1) ^ (x_3 v -x_1 v x_0) ^ (x_0 v -x_2 v x_3) ^ (x_0 v x_1 v -x_3)]
5,8,1,0.024968624114990234,0.04813671112060547,0.0731053352355957,0.5399694442749023,[(-x_4 v -x_0) ^ (x_3 v x_4 v x_0) ^ (-x_2 v -x_3 v -x_0) ^ (-x_1 v x_3) ^ (x_1 v -x_2 v x_4) ^ (x_3 v x_1 v x_4) ^ (x_4 v x_2) ^ (-x_4 v -x_3 v -x_0)]
5,7,6,0.1799025535583496,0.14660048484802246,0.32650303840637207,3.36273193359375,[(-x_1 v -x_4 v x_3) ^ (x_1) ^ (-x_4 v -x_0) ^ (-x_0 v -x_2 v x_4) ^ (x_0 v x_1 v x_4) ^ (x_3 v x_4 v -x_0) ^ (-x_1 v x_4 v -x_0)]
5,6,1,0.025898218154907227,0.030373096466064453,0.05627131462097168,0.6002597808837891,[(x_2 v -x_3 v -x_0) ^ (x_3 v x_2) ^ (-x_2 v -x_3 v x_4) ^ (x_1 v x_2 v -x_3) ^ (x_0 v -x_4 v -x_3) ^ (x_0 v x_1 v x_4)]
5,14,6,0.2534754276275635,138.33152198791504,138.5849974155426,5.187471389770508,[(-x_1 v -x_2) ^ (x_1 v -x_2) ^ (x_0 v x_4) ^ (-x_4 v -x_0) ^ (x_0 v -x_2 v x_4) ^ (-x_1 v -x_4) ^ (-x_1 v x_4 v -x_3) ^ (-x_2 v -x_3 v x_4) ^ (x_4 v -x_3 v -x_0) ^ (x_3 v x_1 v x_2) ^ (x_4 v -x_3) ^ (-x_4 v -x_3 v -x_0) ^ (x_3 v -x_1 v -x_4) ^ (x_3 v -x_4 v x_0)]
5,5,1,0.016869068145751953,0.007951021194458008,0.02482008934020996,0.4019899368286133,[(x_0 v x_4 v -x_3) ^ (x_3 v x_1 v -x_4) ^ (-x_1 v -x_4) ^ (x_1 v -x_2 v -x_0) ^ (x_0 v -x_4)]
5,7,6,0.2097001075744629,224.66761088371277,224.87731099128723,4.572954177856445,[(x_3 v -x_4 v x_2) ^ (x_3 v -x_1 v x_4) ^ (x_4 v x_2 v -x_0) ^ (x_3 v -x_1 v -x_2) ^ (-x_0 v x_4 v -x_3) ^ (x_3 v x_1 v -x_0) ^ (x_3 v x_2 v x_0)]
5,6,1,0.019974708557128906,0.0077991485595703125,0.02777385711669922,0.5110979080200195,[(x_4 v x_2 v -x_3) ^ (x_1 v x_4 v x_2) ^ (-x_1 v x_2 v -x_3) ^ (x_3 v x_0) ^ (-x_1 v x_2 v -x_0) ^ (-x_2 v -x_3)]
5,15,6,0.3617372512817383,inf,inf,6.668883323669434,[(x_3 v x_4 v x_2) ^ (-x_1 v x_0) ^ (x_0 v x_4 v -x_3) ^ (x_3 v x_2 v -x_0) ^ (x_4 v x_2) ^ (x_3 v -x_4 v x_2) ^ (x_3 v -x_1 v x_4) ^ (-x_4 v -x_2) ^ (x_1 v -x_4 v -x_3) ^ (x_1 v x_2) ^ (-x_1 v x_4 v x_0) ^ (x_0 v -x_4 v x_2) ^ (x_3 v x_1 v x_2) ^ (x_3 v x_4) ^ (-x_1 v -x_0 v -x_3)]
